Depl,Token,Inconsistent transaction amount
0x50007A6BF4a45374Aa5206C1aBbA88A1ffde1bAF,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,1
0x50007A6BF4a45374Aa5206C1aBbA88A1ffde1bAF,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,1
0x50007A6BF4a45374Aa5206C1aBbA88A1ffde1bAF,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,4
0x50007A6BF4a45374Aa5206C1aBbA88A1ffde1bAF,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,35
0x50007A6BF4a45374Aa5206C1aBbA88A1ffde1bAF,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,1
0x50007A6BF4a45374Aa5206C1aBbA88A1ffde1bAF,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,17
0x50007A6BF4a45374Aa5206C1aBbA88A1ffde1bAF,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,1
0x50007A6BF4a45374Aa5206C1aBbA88A1ffde1bAF,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,1
0x50007A6BF4a45374Aa5206C1aBbA88A1ffde1bAF,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,5
0x50007A6BF4a45374Aa5206C1aBbA88A1ffde1bAF,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,4
0x50007A6BF4a45374Aa5206C1aBbA88A1ffde1bAF,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,1
0x50007A6BF4a45374Aa5206C1aBbA88A1ffde1bAF,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,1
0x50007A6BF4a45374Aa5206C1aBbA88A1ffde1bAF,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,1
0x50007A6BF4a45374Aa5206C1aBbA88A1ffde1bAF,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,1
0x50007A6BF4a45374Aa5206C1aBbA88A1ffde1bAF,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,1
0x50007A6BF4a45374Aa5206C1aBbA88A1ffde1bAF,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,1
0x50007A6BF4a45374Aa5206C1aBbA88A1ffde1bAF,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,1
0x50007A6BF4a45374Aa5206C1aBbA88A1ffde1bAF,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,1
0x50007A6BF4a45374Aa5206C1aBbA88A1ffde1bAF,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,2
0x50007A6BF4a45374Aa5206C1aBbA88A1ffde1bAF,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,1
0x50007A6BF4a45374Aa5206C1aBbA88A1ffde1bAF,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,1
0x50007A6BF4a45374Aa5206C1aBbA88A1ffde1bAF,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,3
0x50007A6BF4a45374Aa5206C1aBbA88A1ffde1bAF,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,1
0x50007A6BF4a45374Aa5206C1aBbA88A1ffde1bAF,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,1
0x50007A6BF4a45374Aa5206C1aBbA88A1ffde1bAF,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,1
0x50007A6BF4a45374Aa5206C1aBbA88A1ffde1bAF,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,1
0x839B6Bd6C18911d93725D32f80A2A785B41514Cf,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,1
0x839B6Bd6C18911d93725D32f80A2A785B41514Cf,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,2
0x839B6Bd6C18911d93725D32f80A2A785B41514Cf,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,1
0x839B6Bd6C18911d93725D32f80A2A785B41514Cf,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,1
0x839B6Bd6C18911d93725D32f80A2A785B41514Cf,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,1
0x839B6Bd6C18911d93725D32f80A2A785B41514Cf,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,7
0x839B6Bd6C18911d93725D32f80A2A785B41514Cf,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,1
0x839B6Bd6C18911d93725D32f80A2A785B41514Cf,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,1
0x839B6Bd6C18911d93725D32f80A2A785B41514Cf,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,1
0x839B6Bd6C18911d93725D32f80A2A785B41514Cf,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,1
0x839B6Bd6C18911d93725D32f80A2A785B41514Cf,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,1
0x839B6Bd6C18911d93725D32f80A2A785B41514Cf,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,27
0x839B6Bd6C18911d93725D32f80A2A785B41514Cf,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,27
0x839B6Bd6C18911d93725D32f80A2A785B41514Cf,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,1
0x839B6Bd6C18911d93725D32f80A2A785B41514Cf,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,38
0x839B6Bd6C18911d93725D32f80A2A785B41514Cf,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,2
0x839B6Bd6C18911d93725D32f80A2A785B41514Cf,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,3
0x839B6Bd6C18911d93725D32f80A2A785B41514Cf,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,12
0x839B6Bd6C18911d93725D32f80A2A785B41514Cf,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,15
0x839B6Bd6C18911d93725D32f80A2A785B41514Cf,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,7
0x839B6Bd6C18911d93725D32f80A2A785B41514Cf,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,34
0x839B6Bd6C18911d93725D32f80A2A785B41514Cf,0x1B8E12F839BD4e73A47adDF76cF7F0097d74c14C,5
0x8D5Bd8407a55110A346ea0c8aC54C9511764Ee22,0x67c597624B17b16fb77959217360B7cD18284253,9
